"NO","37842","ЕЛЕНА","КОЗЯ РЕКА","5080","ВЕЛИКО ТЪРНОВО","с."
"NO","37839","ДУЛОВО","КОЗЯК","7673","СИЛИСТРА","с."
"NO","37856","ПЛЕВЕН","КОИЛОВЦИ","5842","ПЛЕВЕН","с."
"NO","37890","ТРЯВНА","КОЙЧОВЦИ","5350","ГАБРОВО","с."
"NO","37914","СТОЛИЧНА","КОКАЛЯНЕ","1191","СОФИЯ - ГРАД","с."
"NO","37928","КЪРДЖАЛИ","КОКИЧЕ","6676","КЪРДЖАЛИ","с."
"NO","37945","СМОЛЯН","КОКОРОВО","4725","СМОЛЯН","с."
"NO","37959","РУДОЗЕМ","КОКОРЦИ","4971","СМОЛЯН","с."
"NO","37962","КЪРДЖАЛИ","КОКОШАНЕ","6733","КЪРДЖАЛИ","с."
"NO","37976","ЕЛЕНА","КОЛАРИ","5084","ВЕЛИКО ТЪРНОВО","с."
"NO","37993","ГЛАВИНИЦА","КОЛАРОВО","7613","СИЛИСТРА","с."
"NO","37989","ПЕТРИЧ","КОЛАРОВО","2880","БЛАГОЕВГРАД","с."
"NO","38008","РАДНЕВО","КОЛАРОВО","6271","СТАРА ЗАГОРА","с."
"NO","38011","ХАРМАНЛИ","КОЛАРОВО","6460","ХАСКОВО","с."
"NO","38025","ТЕРВЕЛ","КОЛАРЦИ","9481","ДОБРИЧ","с."
"NO","38039","СТАРА ЗАГОРА","КОЛЕНА","6050","СТАРА ЗАГОРА","с."
"NO","38042","МИНЕРАЛНИ БАНИ","КОЛЕЦ","6376","ХАСКОВО","с."
"NO","38056","СТРУМЯНИ","КОЛИБИТЕ","2838","БЛАГОЕВГРАД","с."
"NO","38060","ГАБРОВО","КОЛИШОВЦИ","5343","ГАБРОВО","с."
"NO","38073","ДУЛОВО","КОЛОБЪР","7675","СИЛИСТРА","с."
"NO","38090","ТРЯВНА","КОЛЮ ГАНЕВ","5360","ГАБРОВО","с."
"NO","38100","БРАТЯ ДАСКАЛОВИ","КОЛЮ МАРИНОВО","6237","СТАРА ЗАГОРА","с."
"NO","38131","БЕРКОВИЦА","КОМАРЕВО","3516","МОНТАНА","с."
"NO","38128","БЯЛА СЛАТИНА","КОМАРЕВО","3247","ВРАЦА","с."
"NO","38145","ДОЛНА МИТРОПОЛИЯ","КОМАРЕВО","5853","ПЛЕВЕН","с."
"NO","38114","ПРОВАДИЯ","КОМАРЕВО","9269","ВАРНА","с."
"NO","38159","ЯКИМОВО","КОМОЩИЦА","3648","МОНТАНА","с."
"NO","38162","ДЪЛГОПОЛ","КОМУНАРИ","9254","ВАРНА","с."
"NO","38176","ЧЕРНООЧЕНЕ","КОМУНИГА","6690","КЪРДЖАЛИ","с."
"NO","38186","ГОДЕЧ","КОМЩИЦА","2255","СОФИЯ","с."
"NO","38193","ПОПОВО","КОНАК","7868","ТЪРГОВИЩЕ","с."
"NO","38217","ГЕНЕРАЛ ТОШЕВО","КОНАРЕ","9548","ДОБРИЧ","с."
"NO","38203","ГУРКОВО","КОНАРЕ","6189","СТАРА ЗАГОРА","с."
"NO","38220","ЯКОРУДА","КОНАРСКО","2792","БЛАГОЕВГРАД","с."
"NO","38234","ТРЯВНА","КОНАРСКОТО","5364","ГАБРОВО","с."
"NO","38248","ИВАЙЛОВГРАД","КОНДОВО","6593","ХАСКОВО","с."
"NO","38251","ЦАРЕВО","КОНДОЛОВО","8275","БУРГАС","с."
"NO","38265","РАДОМИР","КОНДОФРЕЙ","2422","ПЕРНИК","с."
"NO","38279","ТУНДЖА","КОНЕВЕЦ","8623","ЯМБОЛ","с."
"NO","38306","ВЪРБИЦА","КОНЕВО","9887","ШУМЕН","с."
"NO","38296","ИСПЕРИХ","КОНЕВО","7442","РАЗГРАД","с."
"NO","38282","КЪРДЖАЛИ","КОНЕВО","6661","КЪРДЖАЛИ","с."
"NO","38317","ИВАЙЛОВГРАД","КОННИЦИ","6588","ХАСКОВО","с."
"NO","38323","АНТОНОВО","КОНОП","7995","ТЪРГОВИЩЕ","с."
"NO","41126","БРЕЗНИК","КОНСКА","2379","ПЕРНИК","с."
"NO","38337","ЕЛЕНА","КОНСТАНТИН","5080","ВЕЛИКО ТЪРНОВО","с."
"NO","38340","РАДНЕВО","КОНСТАНТИНОВЕЦ","6267","СТАРА ЗАГОРА","с."
"NO","38354","ВАРНА","КОНСТАНТИНОВО","9180","ВАРНА","с."
"NO","52279","КАМЕНО","КОНСТАНТИНОВО","8129","БУРГАС","с."
"NO","38368","СИМЕОНОВГРАД","КОНСТАНТИНОВО","6494","ХАСКОВО","с."
"NO","38371","ДЖЕБЕЛ","КОНТИЛ","6841","КЪРДЖАЛИ","с."
"NO","38385","АСЕНОВГРАД","КОНУШ","4268","ПЛОВДИВ","с."
"NO","38399","ХАСКОВО","КОНУШ","6370","ХАСКОВО","с."
"NO","38409","МОМЧИЛГРАД","КОНЧЕ","6828","КЪРДЖАЛИ","с."
"NO","41188","ШУМЕН","КОНЬОВЕЦ","9748","ШУМЕН","с."
"NO","38426","НОВА ЗАГОРА","КОНЬОВО","8920","СЛИВЕН","с."
"NO","38432","КЮСТЕНДИЛ","КОНЯВО","2540","КЮСТЕНДИЛ","с."
"NO","38460","РАДОМИР","КОПАНИЦА","2409","ПЕРНИК","с."
"NO","38488","ГЕОРГИ ДАМЯНОВО","КОПИЛОВЦИ","3467","МОНТАНА","с."
"NO","38474","КЮСТЕНДИЛ","КОПИЛОВЦИ","2543","КЮСТЕНДИЛ","с."
"NO","38491","ЧЕРНООЧЕНЕ","КОПИТНИК","6698","КЪРДЖАЛИ","с."
"NO","38501","ТЪРГОВИЩЕ","КОПРЕЦ","7775","ТЪРГОВИЩЕ","с."
"NO","38515","КЮСТЕНДИЛ","КОПРИВА","2567","КЮСТЕНДИЛ","с."
"NO","38529","БЯЛА","КОПРИВЕЦ","7120","РУСЕ","с."
"NO","38532","ХАДЖИДИМОВО","КОПРИВЛЕН","2921","БЛАГОЕВГРАД","с."
"NO","38563","КАЗАНЛЪК","КОПРИНКА","6137","СТАРА ЗАГОРА","с."
"NO","38577","ГАБРОВО","КОПЧЕЛИИТЕ","5342","ГАБРОВО","с."
"NO","38580","ХАСКОВО","КОРЕН","6392","ХАСКОВО","с."
"NO","38594","МАДАН","КОРИИТЕ","4921","СМОЛЯН","с."
"NO","38604","РУДОЗЕМ","КОРИТАТА","4976","СМОЛЯН","с."
"NO","38618","КРУШАРИ","КОРИТЕН","9403","ДОБРИЧ","с."
"NO","38621","СЕВЛИЕВО","КОРИЯТА","5455","ГАБРОВО","с."
"NO","38635","БОБОВ ДОЛ","КОРКИНА","2688","КЮСТЕНДИЛ","с."
"NO","38652","СЕВЛИЕВО","КОРМЯНСКО","5433","ГАБРОВО","с."
"NO","38666","ГОЦЕ ДЕЛЧЕВ","КОРНИЦА","2970","БЛАГОЕВГРАД","с."
"NO","38683","НОВА ЗАГОРА","КОРТЕН","8930","СЛИВЕН","с."
"NO","38697","МОМЧИЛГРАД","КОС","6820","КЪРДЖАЛИ","с."
"NO","38707","ГЛАВИНИЦА","КОСАРА","7612","СИЛИСТРА","с."
"NO","38710","ДРЯНОВО","КОСАРКА","5392","ГАБРОВО","с."
"NO","38724","КОВАЧЕВЦИ","КОСАЧА","2448","ПЕРНИК","с."
"NO","38738","ЕЛЕНА","КОСЕВЦИ","5095","ВЕЛИКО ТЪРНОВО","с."
"NO","38741","ДРЯНОВО","КОСИЛКА","5380","ГАБРОВО","с."
"NO","38769","ПОМОРИЕ","КОСОВЕЦ","8223","БУРГАС","с."
"NO","38799","АСЕНОВГРАД","КОСОВО","4240","ПЛОВДИВ","с."
"NO","38772","БРЕГОВО","КОСОВО","3794","ВИДИН","с."
"NO","38804","КАСПИЧАН","КОСОВО","9974","ШУМЕН","с."
"NO","38786","ТРЕКЛЯНО","КОСОВО","2557","КЮСТЕНДИЛ","с."
"NO","38858","КУЛА","КОСТА ПЕРЧЕВО","3833","ВИДИН","с."
"NO","38813","ГАБРОВО","КОСТАДИНИТЕ","5301","ГАБРОВО","с."
"NO","41191","ИХТИМАН","КОСТАДИНКИНО","2060","СОФИЯ","с."
"NO","38830","ЦАР КАЛОЯН","КОСТАНДЕНЕЦ","7273","РАЗГРАД","с."
"NO","38861","ЕЛЕНА","КОСТЕЛ","5099","ВЕЛИКО ТЪРНОВО","с."
"NO","38875","ВРАЦА","КОСТЕЛЕВО","3047","ВРАЦА","с."
"NO","38889","СУНГУРЛАРЕ","КОСТЕН","8441","БУРГАС","с."
"NO","38892","ШУМЕН","КОСТЕНА РЕКА","9806","ШУМЕН","с."
"NO","38916","КОСТЕНЕЦ","КОСТЕНЕЦ","2042","СОФИЯ","с."
"NO","92063","КОСТЕНЕЦ","КОСТЕНЕЦ","2041","СОФИЯ","т.ц."
"NO","38920","ГАБРОВО","КОСТЕНКОВЦИ","5343","ГАБРОВО","с."
"NO","38933","БЕРКОВИЦА","КОСТЕНЦИ","3518","МОНТАНА","с."
"NO","38947","ЦАРЕВО","КОСТИ","8283","БУРГАС","с."
"NO","38950","МАРИЦА","КОСТИЕВО","4205","ПЛОВДИВ","с."
"NO","38964","ИВАЙЛОВГРАД","КОСТИЛКОВО","6593","ХАСКОВО","с."
"NO","38981","КЪРДЖАЛИ","КОСТИНО","6743","КЪРДЖАЛИ","с."
"NO","38995","ДИМОВО","КОСТИЧОВЦИ","3755","ВИДИН","с."
"NO","39001","СВИЛЕНГРАД","КОСТУР","6533","ХАСКОВО","с."
"NO","39013","КИРКОВО","КОСТУРИНО","6884","КЪРДЖАЛИ","с."
"NO","39027","ТРЪН","КОСТУРИНЦИ","2489","ПЕРНИК","с."
"NO","39044","БЕРКОВИЦА","КОТЕНОВЦИ","3522","МОНТАНА","с."
"NO","39058","КРУМОВГРАД","КОТЛАРИ","6957","КЪРДЖАЛИ","с."
"NO","39061","ДОБРИЧ - СЕЛСКА","КОТЛЕНЦИ","9374","ДОБРИЧ","с."
"NO","39075","ЕЛЕНА","КОТУЦИ","5097","ВЕЛИКО ТЪРНОВО","с."
"NO","39089","САТОВЧА","КОЧАН","2955","БЛАГОЕВГРАД","с."
"NO","39092","НЕДЕЛИНО","КОЧАНИ","4999","СМОЛЯН","с."
"NO","39102","САДОВО","КОЧЕВО","4119","ПЛОВДИВ","с."
"NO","39127","ТЕРВЕЛ","КОЧМАР","9477","ДОБРИЧ","с."
"NO","39133","ВЕЛИКИ ПРЕСЛАВ","КОЧОВО","9862","ШУМЕН","с."
"NO","39147","ВИДИН","КОШАВА","3771","ВИДИН","с."
"NO","39150","БРЕЗНИК","КОШАРЕВО","2390","ПЕРНИК","с."
"NO","41251","РАДОМИР","КОШАРИТЕ","2453","ПЕРНИК","с."
"NO","39164","НЕСЕБЪР","КОШАРИЦА","8253","БУРГАС","с."
"NO","39178","СЛИВО ПОЛЕ","КОШАРНА","7062","РУСЕ","с."
"NO","39181","СМОЛЯН","КОШНИЦА","4778","СМОЛЯН","с."
"NO","39195","ТЪРГОВИЩЕ","КОШНИЧАРИ","7783","ТЪРГОВИЩЕ","с."
"NO","39205","ИВАНОВО","КОШОВ","7087","РУСЕ","с."
"NO","39222","ОПАН","КРАВИНО","6075","СТАРА ЗАГОРА","с."
"NO","39236","КРИВОДОЛ","КРАВОДЕР","3048","ВРАЦА","с."
"NO","39242","ДОБРИЧ - СЕЛСКА","КРАГУЛЕВО","9418","ДОБРИЧ","с."
"NO","39267","БОТЕВГРАД","КРАЕВО","2149","СОФИЯ","с."
"NO","39270","БЕЛИЦА","КРАИЩЕ","2781","БЛАГОЕВГРАД","с."
"NO","39284","ГЕНЕРАЛ ТОШЕВО","КРАИЩЕ","9535","ДОБРИЧ","с."
"NO","39298","ВЪРБИЦА","КРАЙГОРЦИ","9875","ШУМЕН","с."
"NO","39311","МАДАН","КРАЙНА","4900","СМОЛЯН","с."
"NO","41277","НЕДЕЛИНО","КРАЙНА","4990","СМОЛЯН","с."
"NO","39325","ДУПНИЦА","КРАЙНИ ДОЛ","2649","КЮСТЕНДИЛ","с."
"NO","39339","ДУПНИЦА","КРАЙНИЦИ","2633","КЮСТЕНДИЛ","с."
"NO","39342","КЪРДЖАЛИ","КРАЙНО СЕЛО","6739","КЪРДЖАЛИ","с."
"NO","39356","БОЛЯРОВО","КРАЙНОВО","8752","ЯМБОЛ","с."
"NO","39368","АНТОНОВО","КРАЙПОЛЕ","7997","ТЪРГОВИЩЕ","с."
"NO","39373","ВЪЛЧИ ДОЛ","КРАКРА","9287","ВАРНА","с."
"NO","39387","ПЕРНИК","КРАЛЕВ ДОЛ","2349","ПЕРНИК","с."
"NO","39400","СТАМБОЛОВО","КРАЛЕВО","6362","ХАСКОВО","с."
"NO","39390","ТЪРГОВИЩЕ","КРАЛЕВО","7770","ТЪРГОВИЩЕ","с."
"NO","39428","ПАЗАРДЖИК","КРАЛИ МАРКО","4452","ПАЗАРДЖИК","с."
"NO","39431","СЕВЛИЕВО","КРАМОЛИН","5429","ГАБРОВО","с."
"NO","39445","КИРКОВО","КРАН","6898","КЪРДЖАЛИ","с."
"NO","39459","БАЛЧИК","КРАНЕВО","9649","ДОБРИЧ","с."
"NO","39462","КАЙНАРДЖА","КРАНОВО","7549","СИЛИСТРА","с."
"NO","39483","МЕЗДРА","КРАПЕЦ","3149","ВРАЦА","с."
"NO","39493","ШАБЛА","КРАПЕЦ","9674","ДОБРИЧ","с."
"NO","39503","МОНТАНА","КРАПЧЕНЕ","3434","МОНТАНА","с."
"NO","39517","БРЕЗНИК","КРАСАВА","2370","ПЕРНИК","с."
"NO","39534","ГЕНЕРАЛ ТОШЕВО","КРАСЕН","9534","ДОБРИЧ","с."
"NO","39520","ИВАНОВО","КРАСЕН","7075","РУСЕ","с."
"NO","39548","НИКОЛА КОЗЛЕВО","КРАСЕН ДОЛ","9935","ШУМЕН","с."
"NO","39551","ДЪЛГОПОЛ","КРАСИМИР","9258","ВАРНА","с."
"NO","39565","КРУМОВГРАД","КРАСИНО","6962","КЪРДЖАЛИ","с."
"NO","39582","СУХИНДОЛ","КРАСНО ГРАДИЩЕ","5242","ВЕЛИКО ТЪРНОВО","с."
"NO","39579","ХИСАРЯ","КРАСНОВО","4178","ПЛОВДИВ","с."
"NO","39596","ОМУРТАГ","КРАСНОСЕЛЦИ","7925","ТЪРГОВИЩЕ","с."
"NO","39606","БЕЛОГРАДЧИК","КРАЧИМИР","3964","ВИДИН","с."
"NO","39614","БАНСКО","КРЕМЕН","2771","БЛАГОЕВГРАД","с."
"NO","41174","КИРКОВО","КРЕМЕН","6870","КЪРДЖАЛИ","с."
"NO","39623","БАЛЧИК","КРЕМЕНА","9639","ДОБРИЧ","с."
"NO","39637","СМОЛЯН","КРЕМЕНЕ","4755","СМОЛЯН","с."
"NO","80131","МОМЧИЛГРАД","КРЕМЕНЕЦ","6822","КЪРДЖАЛИ","с."
"NO","39640","ДУПНИЦА","КРЕМЕНИК","2653","КЮСТЕНДИЛ","с."
"NO","39668","ДИМИТРОВГРАД","КРЕПОСТ","6410","ХАСКОВО","с."
"NO","39671","ОПАКА","КРЕПЧА","7845","ТЪРГОВИЩЕ","с."
"NO","39685","ТРЯВНА","КРЕСЛЮВЦИ","5367","ГАБРОВО","с."
"NO","39712","ГУЛЯНЦИ","КРЕТА","5961","ПЛЕВЕН","с."
"NO","39709","МЕЗДРА","КРЕТА","3127","ВРАЦА","с."
"NO","39726","САТОВЧА","КРИБУЛ","2951","БЛАГОЕВГРАД","с."
"NO","39743","БРУСАРЦИ","КРИВА БАРА","3669","МОНТАНА","с."
"NO","39730","КОЗЛОДУЙ","КРИВА БАРА","3328","ВРАЦА","с."
"NO","39757","НОВА ЗАГОРА","КРИВА КРУША","8936","СЛИВЕН","с."
"NO","39760","НИКОЛА КОЗЛЕВО","КРИВА РЕКА","9938","ШУМЕН","с."
"NO","39791","СТОЛИЧНА","КРИВИНА","1588","СОФИЯ - ГРАД","с."
"NO","39774","ТЕТЕВЕН","КРИВИНА","5747","ЛОВЕЧ","с."
"NO","39788","ЦЕНОВО","КРИВИНА","7132","РУСЕ","с."
"NO","39801","ДОЛНИ ЧИФЛИК","КРИВИНИ","9123","ВАРНА","с."
"NO","39815","САМУИЛ","КРИВИЦА","7456","РАЗГРАД","с."
"NO","39832","ВЕТОВО","КРИВНЯ","7037","РУСЕ","с."
"NO","39829","ПРОВАДИЯ","КРИВНЯ","9217","ВАРНА","с."
"NO","39863","ХАСКОВО","КРИВО ПОЛЕ","6387","ХАСКОВО","с."
"NO","39855","БРЕЗНИК","КРИВОНОС","2386","ПЕРНИК","с."
"NO","39877","КИРКОВО","КРИЛАТИЦА","6884","КЪРДЖАЛИ","с."
"NO","39880","ЕЛЕНА","КРИЛЮВЦИ","5097","ВЕЛИКО ТЪРНОВО","с."
"NO","39894","КЪРДЖАЛИ","КРИН","6671","КЪРДЖАЛИ","с."
"NO","39918","МАРИЦА","КРИСЛОВО","4148","ПЛОВДИВ","с."
"NO","39935","ПЕТРИЧ","КРОМИДОВО","2871","БЛАГОЕВГРАД","с."
"NO","39949","ЛОЗНИЦА","КРОЯЧ","7278","РАЗГРАД","с."
"NO","39952","АРДИНО","КРОЯЧЕВО","6766","КЪРДЖАЛИ","с."
"NO","39966","ДИМИТРОВГРАД","КРУМ","6438","ХАСКОВО","с."
"NO","39983","АКСАКОВО","КРУМОВО","9149","ВАРНА","с."
"NO","39997","КОЧЕРИНОВО","КРУМОВО","2627","КЮСТЕНДИЛ","с."
"NO","40004","РОДОПИ","КРУМОВО","4112","ПЛОВДИВ","с."
"NO","40018","ТУНДЖА","КРУМОВО","8649","ЯМБОЛ","с."
"NO","40021","КАРНОБАТ","КРУМОВО ГРАДИЩЕ","8487","БУРГАС","с."
"NO","40035","ЕЛЕНА","КРУМЧЕВЦИ","5080","ВЕЛИКО ТЪРНОВО","с."
"NO","40049","КАВАРНА","КРУПЕН","9667","ДОБРИЧ","с."
"NO","40052","СИМИТЛИ","КРУПНИК","2740","БЛАГОЕВГРАД","с."
"NO","40066","АВРЕН","КРУША","9121","ВАРНА","с."
"NO","40070","ДРАГОМАН","КРУША","2213","СОФИЯ","с."
"NO","40083","СЛИВЕН","КРУШАРЕ","8877","СЛИВЕН","с."
"NO","40097","КРУШАРИ","КРУШАРИ","9410","ДОБРИЧ","с."
"NO","40110","МАДАН","КРУШЕВ ДОЛ","4919","СМОЛЯН","с."
"NO","40124","СОЗОПОЛ","КРУШЕВЕЦ","8148","БУРГАС","с."
"NO","40138","ГЪРМЕН","КРУШЕВО","2945","БЛАГОЕВГРАД","с."
"NO","40155","ПЪРВОМАЙ","КРУШЕВО","4291","ПЛОВДИВ","с."
"NO","40141","СЕВЛИЕВО","КРУШЕВО","5427","ГАБРОВО","с."
"NO","40169","КЪРДЖАЛИ","КРУШЕВСКА","6744","КЪРДЖАЛИ","с."
"NO","40172","ГОРНА ОРЯХОВИЦА","КРУШЕТО","5134","ВЕЛИКО ТЪРНОВО","с."
"NO","40186","КЪРДЖАЛИ","КРУШКА","6743","КЪРДЖАЛИ","с."
"NO","40195","ДОЛНА МИТРОПОЛИЯ","КРУШОВЕНЕ","5860","ПЛЕВЕН","с."
"NO","40213","ДОЛНИ ДЪБНИК","КРУШОВИЦА","5881","ПЛЕВЕН","с."
"NO","40227","ЕЛИН ПЕЛИН","КРУШОВИЦА","2112","СОФИЯ","с."
"NO","40200","МИЗИЯ","КРУШОВИЦА","3349","ВРАЦА","с."
"NO","40230","КАРНОБАТ","КРУШОВО","8482","БУРГАС","с."
"NO","40244","ЛЪКИ","КРУШОВО","4241","ПЛОВДИВ","с."
"NO","40258","АНТОНОВО","КРУШОЛАК","7962","ТЪРГОВИЩЕ","с."
"NO","40261","ЛЕТНИЦА","КРУШУНА","5561","ЛОВЕЧ","с."
"NO","40275","СЕВЛИЕВО","КРЪВЕНИК","5460","ГАБРОВО","с."
"NO","40289","ТЕТЕВЕН","КРЪКОЖАБЕНЕ","5744","ЛОВЕЧ","с."
"NO","40292","КАЗАНЛЪК","КРЪН","6140","СТАРА ЗАГОРА","с."
"NO","40302","ПЕТРИЧ","КРЪНДЖИЛИЦА","2875","БЛАГОЕВГРАД","с."
"NO","40316","ДРЯНОВО","КРЪНЧА","5370","ГАБРОВО","с."
"NO","41136","ВЕЛИНГРАД","КРЪСТАВА","4647","ПАЗАРДЖИК","с."
"NO","40326","БАНИТЕ","КРЪСТАТИЦА","4741","СМОЛЯН","с."
"NO","40333","ХИСАРЯ","КРЪСТЕВИЧ","4177","ПЛОВДИВ","с."
"NO","40350","ТРЯВНА","КРЪСТЕНЯЦИТЕ","5350","ГАБРОВО","с."
"NO","40364","ТРЯВНА","КРЪСТЕЦ","5364","ГАБРОВО","с."
"NO","40378","САНДАНСКИ","КРЪСТИЛЦИ","2805","БЛАГОЕВГРАД","с."
"NO","40381","КАМЕНО","КРЪСТИНА","8121","БУРГАС","с."
"NO","40395","ТЪРГОВИЩЕ","КРЪШНО","7786","ТЪРГОВИЩЕ","с."
"NO","40419","СРЕДЕЦ","КУБАДИН","8335","БУРГАС","с."
"NO","40436","СТОЛИЧНА","КУБРАТОВО","1257","СОФИЯ - ГРАД","с."
"NO","40441","БРЕГОВО","КУДЕЛИН","3798","ВИДИН","с."
"NO","40453","БЕЛИЦА","КУЗЬОВО","2788","БЛАГОЕВГРАД","с."
"NO","40470","ДРЯНОВО","КУКЛЯ","5370","ГАБРОВО","с."
"NO","40484","ТУНДЖА","КУКОРЕВО","8673","ЯМБОЛ","с."
"NO","40498","СМОЛЯН","КУКУВИЦА","4710","СМОЛЯН","с."
"NO","40508","ПЕТРИЧ","КУКУРАХЦЕВО","2882","БЛАГОЕВГРАД","с."
"NO","40511","КИРКОВО","КУКУРЯК","6898","КЪРДЖАЛИ","с."
"NO","40539","ПЕТРИЧ","КУЛАТА","2868","БЛАГОЕВГРАД","с."
"NO","40573","БЕЛЕНЕ","КУЛИНА ВОДА","5937","ПЛЕВЕН","с."
"NO","40587","ДРЯНОВО","КУМАНИТЕ","5380","ГАБРОВО","с."
"NO","40590","АКСАКОВО","КУМАНОВО","9153","ВАРНА","с."
"NO","40628","НЕДЕЛИНО","КУНДЕВО","4990","СМОЛЯН","с."
"NO","40645","РОМАН","КУНИНО","3140","ВРАЦА","с."
"NO","40662","МАДАН","КУПЕН","4921","СМОЛЯН","с."
"NO","40659","СЕВЛИЕВО","КУПЕН","5463","ГАБРОВО","с."
"NO","40676","ДЖЕБЕЛ","КУПЦИТЕ","6850","КЪРДЖАЛИ","с."
"NO","40693","РОМАН","КУРНОВО","3138","ВРАЦА","с."
"NO","40703","КАРЛОВО","КУРТОВО","4369","ПЛОВДИВ","с."
"NO","40717","СТАМБОЛИЙСКИ","КУРТОВО КОНАРЕ","4223","ПЛОВДИВ","с."
"NO","40748","СМОЛЯН","КУТЕЛА","4752","СМОЛЯН","с."
"NO","40751","АЛФАТАР","КУТЛОВИЦА","7558","СИЛИСТРА","с."
"NO","41263","ВИДИН","КУТОВО","3767","ВИДИН","с."
"NO","40765","КЮСТЕНДИЛ","КУТУГЕРЦИ","2567","КЮСТЕНДИЛ","с."
"NO","40779","ВЕЛИКО ТЪРНОВО","КУЦАРОВЦИ","5042","ВЕЛИКО ТЪРНОВО","с."
"NO","40782","ПОЛСКИ ТРЪМБЕШ","КУЦИНА","5189","ВЕЛИКО ТЪРНОВО","с."
"NO","40796","ЧЕРНООЧЕНЕ","КУЦОВО","6697","КЪРДЖАЛИ","с."
"NO","40806","ЗЛАТОГРАД","КУШЛА","4986","СМОЛЯН","с."
"NO","40823","КРУМОВГРАД","КЪКЛИЦА","6927","КЪРДЖАЛИ","с."
"NO","40837","ЛОВЕЧ","КЪКРИНА","5544","ЛОВЕЧ","с."
"NO","40840","СМЯДОВО","КЪЛНОВО","9821","ШУМЕН","с."
"NO","40868","КАЗАНЛЪК","КЪНЧЕВО","6164","СТАРА ЗАГОРА","с."
"NO","40871","АНТОНОВО","КЪПИНЕЦ","7997","ТЪРГОВИЩЕ","с."
"NO","36107","ВЕЛИКО ТЪРНОВО","КЪПИНОВО","5043","ВЕЛИКО ТЪРНОВО","с."
"NO","40885","ГЕНЕРАЛ ТОШЕВО","КЪПИНОВО","9528","ДОБРИЧ","с."
"NO","40899","ИСПЕРИХ","КЪПИНОВЦИ","7434","РАЗГРАД","с."
"NO","40926","САНДАНСКИ","КЪРЛАНОВО","2820","БЛАГОЕВГРАД","с."
"NO","40912","ПЕТРИЧ","КЪРНАЛОВО","2860","БЛАГОЕВГРАД","с."
"NO","40939","КАРЛОВО","КЪРНАРЕ","4337","ПЛОВДИВ","с."
"NO","40943","ЛЕТНИЦА","КЪРПАЧЕВО","5558","ЛОВЕЧ","с."
"NO","40957","СТРУМЯНИ","КЪРПЕЛЕВО","2825","БЛАГОЕВГРАД","с."
"NO","40960","ДРЯНОВО","КЪРТИПЪНЯ","5380","ГАБРОВО","с."
"NO","40974","ПЛЕВЕН","КЪРТОЖАБЕНЕ","5883","ПЛЕВЕН","с."
"NO","40988","КИРКОВО","КЪРЧОВСКО","6873","КЪРДЖАЛИ","с."
"NO","40991","КЮСТЕНДИЛ","КЪРШАЛЕВО","2563","КЮСТЕНДИЛ","с."
"NO","41006","ДОСПАТ","КЪСАК","4832","СМОЛЯН","с."
"NO","41010","СТОЛИЧНА","КЪТИНА","1276","СОФИЯ - ГРАД","с."
"NO","41037","ПЛЕВЕН","КЪШИН","5885","ПЛЕВЕН","с."
"NO","41040","ТРЪН","КЪШЛЕ","2492","ПЕРНИК","с."
"NO","41054","ВЪРБИЦА","КЬОЛМЕН","9888","ШУМЕН","с."
"NO","41085","КЪРДЖАЛИ","КЬОСЕВО","6728","КЪРДЖАЛИ","с."
"NO","41099","АНТОНОВО","КЬОСЕВЦИ","7951","ТЪРГОВИЩЕ","с."
"NO","41109","КАСПИЧАН","КЮЛЕВЧА","9972","ШУМЕН","с."
"NO","43013","ВЕЛИКО ТЪРНОВО","ЛАГЕРИТЕ","5035","ВЕЛИКО ТЪРНОВО","с."
"NO","43027","ДИМОВО","ЛАГОШЕВЦИ","3743","ВИДИН","с."
"NO","43030","САНДАНСКИ","ЛАДАРЕВО","2811","БЛАГОЕВГРАД","с."
"NO","43044","КНЕЖА","ЛАЗАРОВО","5836","ПЛЕВЕН","с."
"NO","43061","ЕЛЕНА","ЛАЗАРЦИ","5097","ВЕЛИКО ТЪРНОВО","с."
"NO","43089","ТРОЯН","ЛАКАРЕВО","5656","ЛОВЕЧ","с."
"NO","43092","СВОГЕ","ЛАКАТНИК","2273","СОФИЯ","с."
"NO","43102","МОМЧИЛГРАД","ЛАЛЕ","6823","КЪРДЖАЛИ","с."
"NO","43116","ЕЛХОВО","ЛАЛКОВО","8749","ЯМБОЛ","с."
"NO","43128","ИВАЙЛОВГРАД","ЛАМБУХ","6583","ХАСКОВО","с."
"NO","43147","ПЛЕВЕН","ЛАСКАР","5876","ПЛЕВЕН","с."
"NO","43150","САНДАНСКИ","ЛАСКАРЕВО","2811","БЛАГОЕВГРАД","с."
"NO","43164","АРДИНО","ЛАТИНКА","6767","КЪРДЖАЛИ","с."
"NO","43178","ДЖЕБЕЛ","ЛЕБЕД","6859","КЪРДЖАЛИ","с."
"NO","43181","САНДАНСКИ","ЛЕБНИЦА","2806","БЛАГОЕВГРАД","с."
"NO","43195","ТРЪН","ЛЕВА РЕКА","2494","ПЕРНИК","с."
"NO","44906","СВОГЕ","ЛЕВИЩЕ","2276","СОФИЯ","с."
"NO","43205","СВИЛЕНГРАД","ЛЕВКА","6540","ХАСКОВО","с."
"NO","43219","СМОЛЯН","ЛЕВОЧЕВО","4743","СМОЛЯН","с."
